issued_utc,H_current,H_pred_t6h,H_pred_t12h,H_pred_t24h,target_t6h,target_t12h,target_t24h,risk
2026-06-12T14:34:01.780917+00:00,0.421,0.4481,0.582,0.5556,2026-06-12T20:34:00.266345+00:00,2026-06-13T02:34:00.266345+00:00,2026-06-13T14:34:00.266345+00:00,LOW_FLOW
2026-06-12T15:32:10.723074+00:00,0.421,0.4482,0.403,0.5192,0.5831,0.4839,0.7414,0.5703,0.4744,0.8567,2026-06-12T21:32:08.346766+00:00,2026-06-13T03:32:08.346766+00:00,2026-06-13T15:32:08.346766+00:00,LOW_FLOW
2026-06-13T09:04:46.676241+00:00,0.539,0.5169,0.5039,0.5308,0.5082,0.49,0.5207,0.4952,0.4609,0.5189,2026-06-13T15:04:44.271840+00:00,2026-06-13T21:04:44.271840+00:00,2026-06-14T09:04:44.271840+00:00,NORMAL
2026-06-13T14:26:23.921681+00:00,0.517,0.5057,0.4985,0.5108,0.4975,0.4729,0.5175,0.4838,0.4615,0.5003,2026-06-13T20:26:21.688528+00:00,2026-06-14T02:26:21.688528+00:00,2026-06-14T14:26:21.688528+00:00,NORMAL
2026-06-13T14:26:55.116996+00:00,0.517,0.5057,0.4985,0.5108,0.4975,0.4729,0.5175,0.4838,0.4615,0.5003,2026-06-13T20:26:52.802342+00:00,2026-06-14T02:26:52.802342+00:00,2026-06-14T14:26:52.802342+00:00,NORMAL
